"","steps","date","interval","hour","minute"
"8039",0,"2012-10-28",2150,21,50
"8040",0,"2012-10-28",2155,21,55
"8041",0,"2012-10-28",2200,22,0
"8042",0,"2012-10-28",2205,22,5
"8043",0,"2012-10-28",2210,22,10
"8044",0,"2012-10-28",2215,22,15
"8045",0,"2012-10-28",2220,22,20
"8046",0,"2012-10-28",2225,22,25
"8047",0,"2012-10-28",2230,22,30
"8048",0,"2012-10-28",2235,22,35
"8049",17,"2012-10-28",2240,22,40
"8050",0,"2012-10-28",2245,22,45
"8051",9,"2012-10-28",2250,22,50
"8052",181,"2012-10-28",2255,22,55
"8053",0,"2012-10-28",2300,23,0
"8054",0,"2012-10-28",2305,23,5
"8055",0,"2012-10-28",2310,23,10
"8056",0,"2012-10-28",2315,23,15
"8057",0,"2012-10-28",2320,23,20
"8058",0,"2012-10-28",2325,23,25
"8059",0,"2012-10-28",2330,23,30
"8060",0,"2012-10-28",2335,23,35
"8061",0,"2012-10-28",2340,23,40
"8062",0,"2012-10-28",2345,23,45
"8063",0,"2012-10-28",2350,23,50
"8064",0,"2012-10-28",2355,23,55
"8065",0,"2012-10-29",0,0,0
"8066",0,"2012-10-29",5,0,5
"8067",0,"2012-10-29",10,0,10
"8068",0,"2012-10-29",15,0,15
"8069",0,"2012-10-29",20,0,20
"8070",0,"2012-10-29",25,0,25
"8071",0,"2012-10-29",30,0,30
"8072",0,"2012-10-29",35,0,35
"8073",0,"2012-10-29",40,0,40
"8074",0,"2012-10-29",45,0,45
"8075",0,"2012-10-29",50,0,50
"8076",0,"2012-10-29",55,0,55
"8077",0,"2012-10-29",100,1,0
"8078",0,"2012-10-29",105,1,5
"8079",0,"2012-10-29",110,1,10
"8080",0,"2012-10-29",115,1,15
"8081",0,"2012-10-29",120,1,20
"8082",0,"2012-10-29",125,1,25
"8083",0,"2012-10-29",130,1,30
"8084",0,"2012-10-29",135,1,35
"8085",0,"2012-10-29",140,1,40
"8086",0,"2012-10-29",145,1,45
"8087",0,"2012-10-29",150,1,50
"8088",0,"2012-10-29",155,1,55
"8089",0,"2012-10-29",200,2,0
"8090",0,"2012-10-29",205,2,5
"8091",0,"2012-10-29",210,2,10
"8092",0,"2012-10-29",215,2,15
"8093",0,"2012-10-29",220,2,20
"8094",0,"2012-10-29",225,2,25
"8095",0,"2012-10-29",230,2,30
"8096",0,"2012-10-29",235,2,35
"8097",0,"2012-10-29",240,2,40
"8098",0,"2012-10-29",245,2,45
"8099",0,"2012-10-29",250,2,50
"8100",0,"2012-10-29",255,2,55
"8101",0,"2012-10-29",300,3,0
"8102",0,"2012-10-29",305,3,5
"8103",0,"2012-10-29",310,3,10
"8104",0,"2012-10-29",315,3,15
"8105",0,"2012-10-29",320,3,20
"8106",0,"2012-10-29",325,3,25
"8107",0,"2012-10-29",330,3,30
"8108",0,"2012-10-29",335,3,35
"8109",0,"2012-10-29",340,3,40
"8110",0,"2012-10-29",345,3,45
"8111",0,"2012-10-29",350,3,50
"8112",0,"2012-10-29",355,3,55
"8113",0,"2012-10-29",400,4,0
"8114",0,"2012-10-29",405,4,5
"8115",0,"2012-10-29",410,4,10
"8116",0,"2012-10-29",415,4,15
"8117",0,"2012-10-29",420,4,20
"8118",0,"2012-10-29",425,4,25
"8119",0,"2012-10-29",430,4,30
"8120",0,"2012-10-29",435,4,35
"8121",0,"2012-10-29",440,4,40
"8122",0,"2012-10-29",445,4,45
"8123",0,"2012-10-29",450,4,50
"8124",0,"2012-10-29",455,4,55
"8125",0,"2012-10-29",500,5,0
"8126",0,"2012-10-29",505,5,5
"8127",0,"2012-10-29",510,5,10
"8128",0,"2012-10-29",515,5,15
"8129",0,"2012-10-29",520,5,20
"8130",0,"2012-10-29",525,5,25
"8131",0,"2012-10-29",530,5,30
"8132",0,"2012-10-29",535,5,35
"8133",0,"2012-10-29",540,5,40
"8134",0,"2012-10-29",545,5,45
"8135",0,"2012-10-29",550,5,50
"8136",0,"2012-10-29",555,5,55
"8137",0,"2012-10-29",600,6,0
"8138",0,"2012-10-29",605,6,5
"8139",0,"2012-10-29",610,6,10
"8140",0,"2012-10-29",615,6,15
"8141",0,"2012-10-29",620,6,20
"8142",0,"2012-10-29",625,6,25
"8143",0,"2012-10-29",630,6,30
"8144",0,"2012-10-29",635,6,35
"8145",0,"2012-10-29",640,6,40
"8146",0,"2012-10-29",645,6,45
"8147",0,"2012-10-29",650,6,50
"8148",0,"2012-10-29",655,6,55
"8149",0,"2012-10-29",700,7,0
"8150",13,"2012-10-29",705,7,5
"8151",14,"2012-10-29",710,7,10
"8152",51,"2012-10-29",715,7,15
"8153",0,"2012-10-29",720,7,20
"8154",0,"2012-10-29",725,7,25
"8155",76,"2012-10-29",730,7,30
"8156",167,"2012-10-29",735,7,35
"8157",401,"2012-10-29",740,7,40
"8158",397,"2012-10-29",745,7,45
"8159",35,"2012-10-29",750,7,50
"8160",36,"2012-10-29",755,7,55
"8161",12,"2012-10-29",800,8,0
"8162",16,"2012-10-29",805,8,5
"8163",32,"2012-10-29",810,8,10
"8164",23,"2012-10-29",815,8,15
"8165",67,"2012-10-29",820,8,20
"8166",0,"2012-10-29",825,8,25
"8167",40,"2012-10-29",830,8,30
"8168",56,"2012-10-29",835,8,35
"8169",64,"2012-10-29",840,8,40
"8170",117,"2012-10-29",845,8,45
"8171",0,"2012-10-29",850,8,50
"8172",0,"2012-10-29",855,8,55
"8173",4,"2012-10-29",900,9,0
"8174",0,"2012-10-29",905,9,5
"8175",0,"2012-10-29",910,9,10
"8176",0,"2012-10-29",915,9,15
"8177",0,"2012-10-29",920,9,20
"8178",0,"2012-10-29",925,9,25
"8179",0,"2012-10-29",930,9,30
"8180",0,"2012-10-29",935,9,35
"8181",0,"2012-10-29",940,9,40
"8182",0,"2012-10-29",945,9,45
"8183",0,"2012-10-29",950,9,50
"8184",129,"2012-10-29",955,9,55
"8185",104,"2012-10-29",1000,10,0
"8186",0,"2012-10-29",1005,10,5
"8187",0,"2012-10-29",1010,10,10
"8188",0,"2012-10-29",1015,10,15
"8189",0,"2012-10-29",1020,10,20
"8190",0,"2012-10-29",1025,10,25
"8191",0,"2012-10-29",1030,10,30
"8192",0,"2012-10-29",1035,10,35
"8193",0,"2012-10-29",1040,10,40
"8194",0,"2012-10-29",1045,10,45
"8195",0,"2012-10-29",1050,10,50
"8196",0,"2012-10-29",1055,10,55
"8197",0,"2012-10-29",1100,11,0
"8198",0,"2012-10-29",1105,11,5
"8199",7,"2012-10-29",1110,11,10
"8200",0,"2012-10-29",1115,11,15
"8201",0,"2012-10-29",1120,11,20
"8202",0,"2012-10-29",1125,11,25
"8203",0,"2012-10-29",1130,11,30
"8204",0,"2012-10-29",1135,11,35
"8205",0,"2012-10-29",1140,11,40
"8206",13,"2012-10-29",1145,11,45
"8207",20,"2012-10-29",1150,11,50
"8208",0,"2012-10-29",1155,11,55
"8209",0,"2012-10-29",1200,12,0
"8210",0,"2012-10-29",1205,12,5
"8211",0,"2012-10-29",1210,12,10
"8212",59,"2012-10-29",1215,12,15
"8213",0,"2012-10-29",1220,12,20
"8214",0,"2012-10-29",1225,12,25
"8215",0,"2012-10-29",1230,12,30
"8216",0,"2012-10-29",1235,12,35
"8217",0,"2012-10-29",1240,12,40
"8218",13,"2012-10-29",1245,12,45
"8219",0,"2012-10-29",1250,12,50
"8220",0,"2012-10-29",1255,12,55
"8221",0,"2012-10-29",1300,13,0
"8222",0,"2012-10-29",1305,13,5
"8223",0,"2012-10-29",1310,13,10
"8224",0,"2012-10-29",1315,13,15
"8225",25,"2012-10-29",1320,13,20
"8226",0,"2012-10-29",1325,13,25
"8227",0,"2012-10-29",1330,13,30
"8228",0,"2012-10-29",1335,13,35
"8229",0,"2012-10-29",1340,13,40
"8230",0,"2012-10-29",1345,13,45
"8231",0,"2012-10-29",1350,13,50
"8232",0,"2012-10-29",1355,13,55
"8233",104,"2012-10-29",1400,14,0
"8234",59,"2012-10-29",1405,14,5
"8235",0,"2012-10-29",1410,14,10
"8236",0,"2012-10-29",1415,14,15
"8237",0,"2012-10-29",1420,14,20
"8238",0,"2012-10-29",1425,14,25
"8239",0,"2012-10-29",1430,14,30
"8240",20,"2012-10-29",1435,14,35
"8241",0,"2012-10-29",1440,14,40
"8242",0,"2012-10-29",1445,14,45
"8243",0,"2012-10-29",1450,14,50
"8244",0,"2012-10-29",1455,14,55
"8245",0,"2012-10-29",1500,15,0
"8246",0,"2012-10-29",1505,15,5
"8247",0,"2012-10-29",1510,15,10
"8248",0,"2012-10-29",1515,15,15
"8249",0,"2012-10-29",1520,15,20
"8250",0,"2012-10-29",1525,15,25
"8251",0,"2012-10-29",1530,15,30
"8252",56,"2012-10-29",1535,15,35
"8253",0,"2012-10-29",1540,15,40
"8254",0,"2012-10-29",1545,15,45
"8255",0,"2012-10-29",1550,15,50
"8256",0,"2012-10-29",1555,15,55
"8257",0,"2012-10-29",1600,16,0
"8258",0,"2012-10-29",1605,16,5
"8259",0,"2012-10-29",1610,16,10
"8260",0,"2012-10-29",1615,16,15
"8261",0,"2012-10-29",1620,16,20
"8262",44,"2012-10-29",1625,16,25
"8263",0,"2012-10-29",1630,16,30
"8264",0,"2012-10-29",1635,16,35
"8265",0,"2012-10-29",1640,16,40
"8266",0,"2012-10-29",1645,16,45
"8267",0,"2012-10-29",1650,16,50
"8268",0,"2012-10-29",1655,16,55
"8269",0,"2012-10-29",1700,17,0
"8270",0,"2012-10-29",1705,17,5
"8271",0,"2012-10-29",1710,17,10
"8272",7,"2012-10-29",1715,17,15
"8273",49,"2012-10-29",1720,17,20
"8274",53,"2012-10-29",1725,17,25
"8275",20,"2012-10-29",1730,17,30
"8276",113,"2012-10-29",1735,17,35
"8277",13,"2012-10-29",1740,17,40
"8278",79,"2012-10-29",1745,17,45
"8279",128,"2012-10-29",1750,17,50
"8280",108,"2012-10-29",1755,17,55
"8281",62,"2012-10-29",1800,18,0
"8282",8,"2012-10-29",1805,18,5
"8283",39,"2012-10-29",1810,18,10
"8284",60,"2012-10-29",1815,18,15
"8285",75,"2012-10-29",1820,18,20
"8286",174,"2012-10-29",1825,18,25
"8287",60,"2012-10-29",1830,18,30
"8288",59,"2012-10-29",1835,18,35
"8289",82,"2012-10-29",1840,18,40
"8290",37,"2012-10-29",1845,18,45
"8291",0,"2012-10-29",1850,18,50
"8292",0,"2012-10-29",1855,18,55
"8293",0,"2012-10-29",1900,19,0
"8294",78,"2012-10-29",1905,19,5
"8295",0,"2012-10-29",1910,19,10
"8296",0,"2012-10-29",1915,19,15
"8297",0,"2012-10-29",1920,19,20
"8298",0,"2012-10-29",1925,19,25
"8299",0,"2012-10-29",1930,19,30
"8300",0,"2012-10-29",1935,19,35
"8301",0,"2012-10-29",1940,19,40
"8302",0,"2012-10-29",1945,19,45
"8303",0,"2012-10-29",1950,19,50
"8304",0,"2012-10-29",1955,19,55
"8305",0,"2012-10-29",2000,20,0
"8306",0,"2012-10-29",2005,20,5
"8307",0,"2012-10-29",2010,20,10
"8308",0,"2012-10-29",2015,20,15
"8309",0,"2012-10-29",2020,20,20
"8310",0,"2012-10-29",2025,20,25
"8311",0,"2012-10-29",2030,20,30
"8312",0,"2012-10-29",2035,20,35
"8313",59,"2012-10-29",2040,20,40
"8314",194,"2012-10-29",2045,20,45
"8315",591,"2012-10-29",2050,20,50
"8316",349,"2012-10-29",2055,20,55
"8317",44,"2012-10-29",2100,21,0
"8318",0,"2012-10-29",2105,21,5
"8319",64,"2012-10-29",2110,21,10
"8320",32,"2012-10-29",2115,21,15
"8321",45,"2012-10-29",2120,21,20
"8322",18,"2012-10-29",2125,21,25
"8323",0,"2012-10-29",2130,21,30
"8324",0,"2012-10-29",2135,21,35
"8325",0,"2012-10-29",2140,21,40
"8326",0,"2012-10-29",2145,21,45
"8327",0,"2012-10-29",2150,21,50
"8328",44,"2012-10-29",2155,21,55
"8329",0,"2012-10-29",2200,22,0
"8330",0,"2012-10-29",2205,22,5
"8331",0,"2012-10-29",2210,22,10
"8332",0,"2012-10-29",2215,22,15
"8333",0,"2012-10-29",2220,22,20
"8334",0,"2012-10-29",2225,22,25
"8335",0,"2012-10-29",2230,22,30
"8336",0,"2012-10-29",2235,22,35
"8337",0,"2012-10-29",2240,22,40
"8338",0,"2012-10-29",2245,22,45
"8339",0,"2012-10-29",2250,22,50
"8340",0,"2012-10-29",2255,22,55
"8341",0,"2012-10-29",2300,23,0
"8342",0,"2012-10-29",2305,23,5
"8343",0,"2012-10-29",2310,23,10
"8344",0,"2012-10-29",2315,23,15
"8345",0,"2012-10-29",2320,23,20
"8346",0,"2012-10-29",2325,23,25
"8347",0,"2012-10-29",2330,23,30
"8348",0,"2012-10-29",2335,23,35
"8349",0,"2012-10-29",2340,23,40
"8350",0,"2012-10-29",2345,23,45
"8351",0,"2012-10-29",2350,23,50
"8352",0,"2012-10-29",2355,23,55
"8353",0,"2012-10-30",0,0,0
"8354",0,"2012-10-30",5,0,5
"8355",0,"2012-10-30",10,0,10
"8356",0,"2012-10-30",15,0,15
"8357",0,"2012-10-30",20,0,20
"8358",0,"2012-10-30",25,0,25
"8359",0,"2012-10-30",30,0,30
"8360",0,"2012-10-30",35,0,35
"8361",0,"2012-10-30",40,0,40
"8362",0,"2012-10-30",45,0,45
"8363",0,"2012-10-30",50,0,50
"8364",0,"2012-10-30",55,0,55
"8365",0,"2012-10-30",100,1,0
"8366",0,"2012-10-30",105,1,5
"8367",0,"2012-10-30",110,1,10
"8368",0,"2012-10-30",115,1,15
"8369",0,"2012-10-30",120,1,20
"8370",0,"2012-10-30",125,1,25
"8371",0,"2012-10-30",130,1,30
"8372",0,"2012-10-30",135,1,35
"8373",0,"2012-10-30",140,1,40
"8374",0,"2012-10-30",145,1,45
"8375",0,"2012-10-30",150,1,50
"8376",0,"2012-10-30",155,1,55
"8377",0,"2012-10-30",200,2,0
"8378",0,"2012-10-30",205,2,5
"8379",0,"2012-10-30",210,2,10
"8380",0,"2012-10-30",215,2,15
"8381",0,"2012-10-30",220,2,20
"8382",0,"2012-10-30",225,2,25
"8383",0,"2012-10-30",230,2,30
"8384",0,"2012-10-30",235,2,35
"8385",0,"2012-10-30",240,2,40
"8386",0,"2012-10-30",245,2,45
"8387",0,"2012-10-30",250,2,50
"8388",0,"2012-10-30",255,2,55
"8389",0,"2012-10-30",300,3,0
"8390",0,"2012-10-30",305,3,5
"8391",0,"2012-10-30",310,3,10
"8392",0,"2012-10-30",315,3,15
"8393",0,"2012-10-30",320,3,20
"8394",0,"2012-10-30",325,3,25
"8395",0,"2012-10-30",330,3,30
"8396",0,"2012-10-30",335,3,35
"8397",0,"2012-10-30",340,3,40
"8398",0,"2012-10-30",345,3,45
"8399",0,"2012-10-30",350,3,50
"8400",0,"2012-10-30",355,3,55
"8401",0,"2012-10-30",400,4,0
"8402",0,"2012-10-30",405,4,5
"8403",0,"2012-10-30",410,4,10
"8404",0,"2012-10-30",415,4,15
"8405",0,"2012-10-30",420,4,20
"8406",0,"2012-10-30",425,4,25
"8407",0,"2012-10-30",430,4,30
"8408",0,"2012-10-30",435,4,35
"8409",0,"2012-10-30",440,4,40
"8410",0,"2012-10-30",445,4,45
"8411",0,"2012-10-30",450,4,50
"8412",0,"2012-10-30",455,4,55
"8413",0,"2012-10-30",500,5,0
"8414",0,"2012-10-30",505,5,5
"8415",0,"2012-10-30",510,5,10
"8416",0,"2012-10-30",515,5,15
"8417",0,"2012-10-30",520,5,20
"8418",0,"2012-10-30",525,5,25
"8419",0,"2012-10-30",530,5,30
"8420",0,"2012-10-30",535,5,35
"8421",0,"2012-10-30",540,5,40
"8422",0,"2012-10-30",545,5,45
"8423",0,"2012-10-30",550,5,50
"8424",0,"2012-10-30",555,5,55
"8425",0,"2012-10-30",600,6,0
"8426",0,"2012-10-30",605,6,5
"8427",6,"2012-10-30",610,6,10
"8428",41,"2012-10-30",615,6,15
"8429",0,"2012-10-30",620,6,20
"8430",33,"2012-10-30",625,6,25
"8431",61,"2012-10-30",630,6,30
"8432",0,"2012-10-30",635,6,35
"8433",54,"2012-10-30",640,6,40
"8434",69,"2012-10-30",645,6,45
"8435",0,"2012-10-30",650,6,50
"8436",0,"2012-10-30",655,6,55
"8437",11,"2012-10-30",700,7,0
"8438",81,"2012-10-30",705,7,5
"8439",39,"2012-10-30",710,7,10
"8440",22,"2012-10-30",715,7,15
"8441",0,"2012-10-30",720,7,20
"8442",31,"2012-10-30",725,7,25
"8443",0,"2012-10-30",730,7,30
"8444",178,"2012-10-30",735,7,35
"8445",33,"2012-10-30",740,7,40
"8446",137,"2012-10-30",745,7,45
"8447",25,"2012-10-30",750,7,50
"8448",28,"2012-10-30",755,7,55
"8449",15,"2012-10-30",800,8,0
"8450",25,"2012-10-30",805,8,5
"8451",0,"2012-10-30",810,8,10
"8452",75,"2012-10-30",815,8,15
"8453",0,"2012-10-30",820,8,20
"8454",0,"2012-10-30",825,8,25
"8455",0,"2012-10-30",830,8,30
"8456",0,"2012-10-30",835,8,35
"8457",0,"2012-10-30",840,8,40
"8458",0,"2012-10-30",845,8,45
"8459",5,"2012-10-30",850,8,50
"8460",0,"2012-10-30",855,8,55
"8461",0,"2012-10-30",900,9,0
"8462",0,"2012-10-30",905,9,5
"8463",0,"2012-10-30",910,9,10
"8464",0,"2012-10-30",915,9,15
"8465",0,"2012-10-30",920,9,20
"8466",0,"2012-10-30",925,9,25
"8467",0,"2012-10-30",930,9,30
"8468",0,"2012-10-30",935,9,35
"8469",0,"2012-10-30",940,9,40
"8470",0,"2012-10-30",945,9,45
"8471",0,"2012-10-30",950,9,50
"8472",0,"2012-10-30",955,9,55
"8473",0,"2012-10-30",1000,10,0
"8474",0,"2012-10-30",1005,10,5
"8475",0,"2012-10-30",1010,10,10
"8476",0,"2012-10-30",1015,10,15
"8477",0,"2012-10-30",1020,10,20
"8478",0,"2012-10-30",1025,10,25
"8479",0,"2012-10-30",1030,10,30
"8480",0,"2012-10-30",1035,10,35
"8481",0,"2012-10-30",1040,10,40
"8482",0,"2012-10-30",1045,10,45
"8483",0,"2012-10-30",1050,10,50
"8484",0,"2012-10-30",1055,10,55
"8485",0,"2012-10-30",1100,11,0
"8486",0,"2012-10-30",1105,11,5
"8487",0,"2012-10-30",1110,11,10
"8488",4,"2012-10-30",1115,11,15
"8489",21,"2012-10-30",1120,11,20
"8490",27,"2012-10-30",1125,11,25
"8491",0,"2012-10-30",1130,11,30
"8492",0,"2012-10-30",1135,11,35
"8493",0,"2012-10-30",1140,11,40
"8494",0,"2012-10-30",1145,11,45
"8495",0,"2012-10-30",1150,11,50
"8496",0,"2012-10-30",1155,11,55
"8497",0,"2012-10-30",1200,12,0
"8498",0,"2012-10-30",1205,12,5
"8499",58,"2012-10-30",1210,12,10
"8500",0,"2012-10-30",1215,12,15
"8501",0,"2012-10-30",1220,12,20
"8502",0,"2012-10-30",1225,12,25
"8503",0,"2012-10-30",1230,12,30
"8504",0,"2012-10-30",1235,12,35
"8505",0,"2012-10-30",1240,12,40
"8506",0,"2012-10-30",1245,12,45
"8507",29,"2012-10-30",1250,12,50
"8508",13,"2012-10-30",1255,12,55
"8509",17,"2012-10-30",1300,13,0
"8510",35,"2012-10-30",1305,13,5
"8511",105,"2012-10-30",1310,13,10
"8512",28,"2012-10-30",1315,13,15
"8513",20,"2012-10-30",1320,13,20
"8514",66,"2012-10-30",1325,13,25
"8515",10,"2012-10-30",1330,13,30
"8516",100,"2012-10-30",1335,13,35
"8517",48,"2012-10-30",1340,13,40
"8518",32,"2012-10-30",1345,13,45
"8519",0,"2012-10-30",1350,13,50
"8520",56,"2012-10-30",1355,13,55
"8521",137,"2012-10-30",1400,14,0
"8522",364,"2012-10-30",1405,14,5
"8523",477,"2012-10-30",1410,14,10
"8524",509,"2012-10-30",1415,14,15
"8525",213,"2012-10-30",1420,14,20
"8526",281,"2012-10-30",1425,14,25
"8527",0,"2012-10-30",1430,14,30
"8528",0,"2012-10-30",1435,14,35
"8529",22,"2012-10-30",1440,14,40
"8530",440,"2012-10-30",1445,14,45
"8531",468,"2012-10-30",1450,14,50
"8532",432,"2012-10-30",1455,14,55
"8533",50,"2012-10-30",1500,15,0
"8534",0,"2012-10-30",1505,15,5
"8535",22,"2012-10-30",1510,15,10
"8536",0,"2012-10-30",1515,15,15
"8537",37,"2012-10-30",1520,15,20
"8538",60,"2012-10-30",1525,15,25
"8539",12,"2012-10-30",1530,15,30
"8540",0,"2012-10-30",1535,15,35
"8541",40,"2012-10-30",1540,15,40
"8542",33,"2012-10-30",1545,15,45
"8543",0,"2012-10-30",1550,15,50
"8544",0,"2012-10-30",1555,15,55
"8545",0,"2012-10-30",1600,16,0
"8546",0,"2012-10-30",1605,16,5
"8547",0,"2012-10-30",1610,16,10
"8548",0,"2012-10-30",1615,16,15
"8549",0,"2012-10-30",1620,16,20
"8550",0,"2012-10-30",1625,16,25
"8551",0,"2012-10-30",1630,16,30
"8552",0,"2012-10-30",1635,16,35
"8553",0,"2012-10-30",1640,16,40
"8554",0,"2012-10-30",1645,16,45
"8555",0,"2012-10-30",1650,16,50
"8556",0,"2012-10-30",1655,16,55
"8557",32,"2012-10-30",1700,17,0
"8558",0,"2012-10-30",1705,17,5
"8559",0,"2012-10-30",1710,17,10
"8560",24,"2012-10-30",1715,17,15
"8561",60,"2012-10-30",1720,17,20
"8562",27,"2012-10-30",1725,17,25
"8563",96,"2012-10-30",1730,17,30
"8564",35,"2012-10-30",1735,17,35
"8565",78,"2012-10-30",1740,17,40
"8566",0,"2012-10-30",1745,17,45
"8567",37,"2012-10-30",1750,17,50
"8568",9,"2012-10-30",1755,17,55
"8569",0,"2012-10-30",1800,18,0
"8570",17,"2012-10-30",1805,18,5
"8571",37,"2012-10-30",1810,18,10
"8572",48,"2012-10-30",1815,18,15
"8573",39,"2012-10-30",1820,18,20
"8574",119,"2012-10-30",1825,18,25
"8575",515,"2012-10-30",1830,18,30
"8576",523,"2012-10-30",1835,18,35
"8577",488,"2012-10-30",1840,18,40
"8578",425,"2012-10-30",1845,18,45
"8579",495,"2012-10-30",1850,18,50
"8580",129,"2012-10-30",1855,18,55
"8581",72,"2012-10-30",1900,19,0
"8582",71,"2012-10-30",1905,19,5
"8583",20,"2012-10-30",1910,19,10
"8584",0,"2012-10-30",1915,19,15
"8585",65,"2012-10-30",1920,19,20
"8586",0,"2012-10-30",1925,19,25
"8587",0,"2012-10-30",1930,19,30
"8588",35,"2012-10-30",1935,19,35
"8589",25,"2012-10-30",1940,19,40
"8590",31,"2012-10-30",1945,19,45
"8591",0,"2012-10-30",1950,19,50
"8592",0,"2012-10-30",1955,19,55
"8593",0,"2012-10-30",2000,20,0
"8594",0,"2012-10-30",2005,20,5
"8595",0,"2012-10-30",2010,20,10
"8596",0,"2012-10-30",2015,20,15
"8597",0,"2012-10-30",2020,20,20
"8598",0,"2012-10-30",2025,20,25
"8599",0,"2012-10-30",2030,20,30
"8600",51,"2012-10-30",2035,20,35
"8601",0,"2012-10-30",2040,20,40
"8602",0,"2012-10-30",2045,20,45
"8603",0,"2012-10-30",2050,20,50
"8604",0,"2012-10-30",2055,20,55
"8605",34,"2012-10-30",2100,21,0
"8606",349,"2012-10-30",2105,21,5
"8607",272,"2012-10-30",2110,21,10
"8608",154,"2012-10-30",2115,21,15
"8609",142,"2012-10-30",2120,21,20
"8610",16,"2012-10-30",2125,21,25
"8611",0,"2012-10-30",2130,21,30
"8612",0,"2012-10-30",2135,21,35
"8613",14,"2012-10-30",2140,21,40
"8614",0,"2012-10-30",2145,21,45
"8615",0,"2012-10-30",2150,21,50
"8616",0,"2012-10-30",2155,21,55
"8617",0,"2012-10-30",2200,22,0
"8618",0,"2012-10-30",2205,22,5
"8619",0,"2012-10-30",2210,22,10
"8620",0,"2012-10-30",2215,22,15
"8621",0,"2012-10-30",2220,22,20
"8622",0,"2012-10-30",2225,22,25
"8623",0,"2012-10-30",2230,22,30
"8624",0,"2012-10-30",2235,22,35
"8625",0,"2012-10-30",2240,22,40
"8626",0,"2012-10-30",2245,22,45
"8627",0,"2012-10-30",2250,22,50
"8628",0,"2012-10-30",2255,22,55
"8629",0,"2012-10-30",2300,23,0
"8630",0,"2012-10-30",2305,23,5
"8631",0,"2012-10-30",2310,23,10
"8632",0,"2012-10-30",2315,23,15
"8633",0,"2012-10-30",2320,23,20
"8634",0,"2012-10-30",2325,23,25
"8635",0,"2012-10-30",2330,23,30
"8636",0,"2012-10-30",2335,23,35
"8637",0,"2012-10-30",2340,23,40
"8638",0,"2012-10-30",2345,23,45
"8639",0,"2012-10-30",2350,23,50
"8640",0,"2012-10-30",2355,23,55
"8641",0,"2012-10-31",0,0,0
"8642",0,"2012-10-31",5,0,5
"8643",0,"2012-10-31",10,0,10
"8644",0,"2012-10-31",15,0,15
"8645",0,"2012-10-31",20,0,20
"8646",0,"2012-10-31",25,0,25
"8647",0,"2012-10-31",30,0,30
"8648",0,"2012-10-31",35,0,35
"8649",0,"2012-10-31",40,0,40
"8650",0,"2012-10-31",45,0,45
"8651",0,"2012-10-31",50,0,50
"8652",0,"2012-10-31",55,0,55
"8653",0,"2012-10-31",100,1,0
"8654",0,"2012-10-31",105,1,5
"8655",0,"2012-10-31",110,1,10
"8656",0,"2012-10-31",115,1,15
"8657",0,"2012-10-31",120,1,20
"8658",0,"2012-10-31",125,1,25
"8659",0,"2012-10-31",130,1,30
"8660",0,"2012-10-31",135,1,35
"8661",0,"2012-10-31",140,1,40
"8662",0,"2012-10-31",145,1,45
"8663",0,"2012-10-31",150,1,50
"8664",0,"2012-10-31",155,1,55
"8665",0,"2012-10-31",200,2,0
"8666",0,"2012-10-31",205,2,5
"8667",0,"2012-10-31",210,2,10
"8668",0,"2012-10-31",215,2,15
"8669",0,"2012-10-31",220,2,20
"8670",0,"2012-10-31",225,2,25
"8671",0,"2012-10-31",230,2,30
"8672",0,"2012-10-31",235,2,35
"8673",0,"2012-10-31",240,2,40
"8674",0,"2012-10-31",245,2,45
"8675",0,"2012-10-31",250,2,50
"8676",0,"2012-10-31",255,2,55
"8677",0,"2012-10-31",300,3,0
"8678",0,"2012-10-31",305,3,5
"8679",0,"2012-10-31",310,3,10
"8680",0,"2012-10-31",315,3,15
"8681",0,"2012-10-31",320,3,20
"8682",0,"2012-10-31",325,3,25
"8683",0,"2012-10-31",330,3,30
"8684",0,"2012-10-31",335,3,35
"8685",0,"2012-10-31",340,3,40
"8686",0,"2012-10-31",345,3,45
"8687",0,"2012-10-31",350,3,50
"8688",0,"2012-10-31",355,3,55
"8689",0,"2012-10-31",400,4,0
"8690",0,"2012-10-31",405,4,5
"8691",0,"2012-10-31",410,4,10
"8692",0,"2012-10-31",415,4,15
"8693",0,"2012-10-31",420,4,20
"8694",0,"2012-10-31",425,4,25
"8695",0,"2012-10-31",430,4,30
"8696",0,"2012-10-31",435,4,35
"8697",0,"2012-10-31",440,4,40
"8698",0,"2012-10-31",445,4,45
"8699",0,"2012-10-31",450,4,50
"8700",0,"2012-10-31",455,4,55
"8701",0,"2012-10-31",500,5,0
"8702",0,"2012-10-31",505,5,5
"8703",0,"2012-10-31",510,5,10
"8704",0,"2012-10-31",515,5,15
"8705",0,"2012-10-31",520,5,20
"8706",0,"2012-10-31",525,5,25
"8707",0,"2012-10-31",530,5,30
"8708",0,"2012-10-31",535,5,35
"8709",0,"2012-10-31",540,5,40
"8710",0,"2012-10-31",545,5,45
"8711",0,"2012-10-31",550,5,50
"8712",0,"2012-10-31",555,5,55
"8713",0,"2012-10-31",600,6,0
"8714",0,"2012-10-31",605,6,5
"8715",0,"2012-10-31",610,6,10
"8716",0,"2012-10-31",615,6,15
"8717",0,"2012-10-31",620,6,20
"8718",0,"2012-10-31",625,6,25
"8719",22,"2012-10-31",630,6,30
